dialogue_line,anger,disgust,fear,joy,neutral,sadness,surprise
(trying to divert his attention from the window by jumping up and down) HI!! Hi!,0.001518827397376299,0.0002923162537626922,0.00037279920070432127,0.9761338233947754,0.014546395279467106,0.0003021483717020601,0.0068337563425302505
What?! What?!,0.003293683286756277,0.0018521908205002546,0.0026895515620708466,0.0005025239661335945,0.0016289876075461507,0.0002614927652757615,0.9897715449333191
"Nothing! Oh God, we're just so excited that you want to get this apartment!",0.004066461231559515,0.0007438003667630255,0.0016444097273051739,0.9435120224952698,0.002672709058970213,0.0007671546773053706,0.046593356877565384
"Actually, it looks really good. (Turns towards the window and now Phoebe starts jumping to divert his attention.)",0.007115829735994339,0.02005608007311821,0.010408595204353333,0.06316167116165161,0.890753448009491,0.0018119123997166753,0.006692463532090187
(Screaming incoherently.) Get in here!!! (Motions to join her and Rachel.),0.08708854019641876,0.01391374971717596,0.16159793734550476,0.20324932038784027,0.518772542476654,0.0026624363381415606,0.012715468183159828
You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping or—Oh! All that time Monica spent on the phone with sad Linda from camp!,0.10945247858762741,0.027175448834896088,0.009472034871578217,0.33589786291122437,0.08555061370134354,0.020926842465996742,0.41152477264404297
"Uh-huh, doing it. Doing it. Phone doing it.",0.0065695131197571754,0.005758353043347597,0.003372191684320569,0.1533462554216385,0.8281652331352234,0.0015141823096200824,0.0012743909610435367
"Oh! Oh, I can't believe it! I mean I think it's great! For him. She might be able to do better.",0.0027229415718466043,0.0008169615175575018,0.0025269463658332825,0.9708397388458252,0.0028797374106943607,0.002635315293446183,0.01757827028632164
(entering) Hey guys!,0.005213618744164705,0.000475604843813926,0.00072451465530321,0.8927790522575378,0.08319742232561111,0.0003148636897094548,0.017295023426413536
Joey! Come here! Come here!,0.07901541143655777,0.0012055699480697513,0.006854380946606398,0.7525394558906555,0.09102024883031845,0.0009030270739458501,0.0684618353843689
What? What?,0.002044070279225707,0.001608807360753417,0.00580411683768034,0.0005582422018051147,0.06583088636398315,0.0005994947860017419,0.9235543608665466
Phoebe just found out about Monica and Chandler.,0.003568846033886075,0.000577485712710768,0.00088432029588148,0.025873150676488876,0.9318477511405945,0.0016144643304869533,0.0356338769197464
You mean how they're friends and nothing more? (Glares at Rachel.),0.04579508677124977,0.3056890070438385,0.005633024498820305,0.007679635193198919,0.5788010954856873,0.052761055529117584,0.003641137620434165
"No. Joey, she knows! We were at Ugly Naked Guy's apartment and we saw them doing it through the window. (Joey gasps) Actually, we saw them doing it up against the window.",0.008112411946058273,0.0899122878909111,0.006742547266185284,0.1108797937631607,0.7002019286155701,0.001672816462814808,0.08247821033000946
"Okay, so now they know that you know and they don't know that Rachel knows?",0.010843247175216675,0.005227763671427965,0.005051054060459137,0.00203071185387671,0.10404323041439056,0.0009672272717580199,0.87183678150177
"Yes, but y'know what? It doesn't matter who knows what. Now, enough of us know that we can just tell them that we know! Then all the lying and the secrets would finally be over!",0.7804566621780396,0.02656211331486702,0.005271886941045523,0.12582716345787048,0.04861719161272049,0.009584018960595131,0.003681014059111476
"Or, we could not tell them we know and have a little fun of our own.",0.03270749747753143,0.008322503417730331,0.0027009309269487858,0.15775348246097565,0.7708113193511963,0.026102444157004356,0.001601889031007886
Wh-what do you mean?,0.0017911270260810852,0.0019363135797902942,0.007098757196217775,0.0009505855850875378,0.14961358904838562,0.0005030806642025709,0.8381065130233765
Well y'know every time that they say that like they're doing laundry we'll just give them a bunch of laundry to do.,0.01664607599377632,0.025754069909453392,0.0014240158488973975,0.006700763013213873,0.9445009827613831,0.004256168380379677,0.0007179650710895658
"Ohhh, I-I would enjoy that!",0.0009937671711668372,0.00041625878657214344,0.0007192193297669291,0.9895216226577759,0.00659517478197813,0.000584074470680207,0.0011699359165504575
"No-no-no! No-no wait Rach, you know what would even be more fun? Telling them.",0.10778030753135681,0.031614307314157486,0.079889677464962,0.46186596155166626,0.2810002863407135,0.009298805147409439,0.028550736606121063
"Ehhh, no, I wanna do Phoebe's thing.",0.011265928857028484,0.1925792396068573,0.056981440633535385,0.009898622520267963,0.669356107711792,0.05856422334909439,0.0013544406974688172
I can't take any...,0.020442135632038116,0.0025655399076640606,0.010188578628003597,0.4707774519920349,0.48554563522338867,0.008300963789224625,0.0021796864457428455
No! You don't have to do anything! Just don't tell them that we know!,0.5702154636383057,0.03148338198661804,0.33119264245033264,0.013313159346580505,0.032363325357437134,0.007008794695138931,0.014423266984522343
Noo! I can't take any more secrets! (To Rachel) I've got your secrets. I've got their secrets. I got secrets of my own y'know!,0.9469215869903564,0.0060843187384307384,0.01902673952281475,0.012688200920820236,0.011225203983485699,0.0018279687501490116,0.0022260192781686783
You don't have any secrets!,0.9639312624931335,0.00995166227221489,0.0018752444302663207,0.006290088407695293,0.0066461507230997086,0.00038602869608439505,0.01091968733817339
"Oh yeah? Well, you don't know about Hugsy, my bedtime penguin pal. (Joey shies away.)",0.009620965458452702,0.04640687257051468,0.006983092520385981,0.008913140743970871,0.9149623513221741,0.004725916311144829,0.008387726731598377
"(To Phoebe) So umm, how-how are we gonna mess with them?",0.0033105043694376945,0.026188882067799568,0.02837235853075981,0.003565118182450533,0.9233070015907288,0.003966290503740311,0.011289851740002632
Ugh.,0.0005815494805574417,0.9458174109458923,0.0013251708587631583,0.002678144723176956,0.03504539281129837,0.012003190815448761,0.002549137454479933
"Well, you could use your position y'know as the roommate.",0.012744192034006119,0.007177863735705614,0.0009317267104052007,0.003913490567356348,0.9710918664932251,0.002817588159814477,0.0013232786441221833
Okay.,0.0011337349424138665,0.0012424400774762034,0.000666008098050952,0.002290018368512392,0.9931174516677856,0.0006890349905006588,0.0008612199453637004
And then. I would use y'know the strongest tool at my disposal. My sexuality.,0.011092360131442547,0.008225924335420132,0.0017833287129178643,0.39004454016685486,0.5813325643539429,0.006967652123421431,0.0005536559037864208
(entering) Hello children!,0.005012457258999348,0.0005323707591742277,0.0006999768665991724,0.9326282739639282,0.04719048738479614,0.0002953102521132678,0.013641237281262875
Hey!,0.011167798191308975,0.0008028252050280571,0.000764418684411794,0.7031646966934204,0.20588627457618713,0.0007712735095992684,0.07744274288415909
"Okay, watch, learn, and don't eat my cookie.",0.14153127372264862,0.17737209796905518,0.04597575217485428,0.005132325459271669,0.5990177392959595,0.029613511636853218,0.0013572709867730737
Hey.,0.0007628120947629213,0.0006527649820782244,0.0002932832285296172,0.0025361948646605015,0.9914441704750061,0.001540942583233118,0.0027699177153408527
"Hey! Ooh, wow that jacket looks great on you!",0.0018389554461464286,0.0005545738968066871,0.000890344032086432,0.9000680446624756,0.0038963896222412586,0.0006528248777613044,0.0920989066362381
Really?,0.0011272827396169305,0.0008853325853124261,0.0015766165452077985,0.0005619804142042994,0.007297988515347242,0.0002562800364103168,0.9882944822311401
(feels his arm) Yeah the material feels so soft—hello Mr. Bicep! Have you been working out?,0.0010861799819394946,0.002532391110435128,0.0008133499068208039,0.9215556979179382,0.06884472817182541,0.0009916509734466672,0.004175991751253605
"Well, I try to y'know, squeeze things. (Phoebe giggles uncontrollably.) Are you okay?",0.011730368249118328,0.011211208067834377,0.131620854139328,0.0416656993329525,0.775907039642334,0.026068489998579025,0.0017963628051802516
"Well, if you really wanna know, I'm—Oh! I can't tell you this.",0.011717105284333229,0.0250651054084301,0.7754386067390442,0.015072275884449482,0.044051993638277054,0.03787987679243088,0.09077499061822891
"Phoebe, it's me. You can tell me anything.",0.0029989941976964474,0.0006414575618691742,0.002914882032200694,0.009899022057652473,0.9805722236633301,0.002444158773869276,0.0005292835412546992
Well actually you're the one person I can't tell this too. And the one person I want to the most.,0.038536567240953445,0.037691157311201096,0.0018251665169373155,0.022962184622883797,0.879930853843689,0.005894348490983248,0.01315975934267044
What's going on?,0.002398987766355276,0.003065542783588171,0.008714566007256508,0.0007199266110546887,0.509255051612854,0.0017854919424280524,0.4740604758262634
"I think it's just y'know that I haven't been with a guy in so long and how sometimes you're looking for something and you just don’t even see that it's right there in front of you sipping coffee—Oh no, have I said to much? Well it's just something to think about. I know I will.",0.03617626801133156,0.2539249658584595,0.09128176420927048,0.014972987584769726,0.5129786729812622,0.031235096976161003,0.05943027511239052
You are so cute! How did you get to be so cute?,0.011596502736210823,0.0024462712462991476,0.0017944364808499813,0.20776937901973724,0.004748688079416752,0.007289057597517967,0.7643556594848633
"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny.",0.001502439845353365,0.0012681951047852635,0.000681999372318387,0.8604094386100769,0.13090206682682037,0.0024767315480858088,0.002759072696790099
"Okay, now you're even cuter!!",0.023096280172467232,0.019596682861447334,0.0011855988996103406,0.8596891164779663,0.03371226787567139,0.0006688905414193869,0.0620511956512928
Y'know that is a popular opinion today I must say.,0.007132489234209061,0.005771305877715349,0.0006081552128307521,0.0034935506992042065,0.97686368227005,0.004934889730066061,0.0011959472903981805
What?,0.00223840051330626,0.0015686291735619307,0.004381605889648199,0.0008676337311044335,0.36579790711402893,0.001039609662257135,0.6241061687469482
"The weirdest thing happened at the coffee house, I think, I think Phoebe was hitting on me.",0.00245644710958004,0.014402142725884914,0.24193765223026276,0.05163459852337837,0.09024758636951447,0.004297784995287657,0.5950237512588501
What are you talking about?,0.0023502095136791468,0.003046284196898341,0.0017823227681219578,0.0007103075040504336,0.08670246601104736,0.0003339470422361046,0.905074417591095
I'm telling you I think Phoebe thinks I'm foxy.,0.0014634976396337152,0.0011256234720349312,0.0032462410163134336,0.8657960891723633,0.1230609342455864,0.0020101265981793404,0.0032974439673125744
That's not possible!,0.5033267736434937,0.023049181327223778,0.006348329596221447,0.006413160357624292,0.006312183570116758,0.004774126224219799,0.4497762620449066
Ow!,0.0018606734229251742,0.004765259101986885,0.0021505863405764103,0.003730042837560177,0.0013650709297508001,0.0004010395787190646,0.9857273697853088
"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way.",0.0015789266908541322,0.00668598897755146,0.012878784909844398,0.0023043002001941204,0.15610939264297485,0.8127196431159973,0.007722982671111822
"Oh, y'know I-I can't hear that enough.",0.018496176227927208,0.14507842063903809,0.24328158795833588,0.02962331287562847,0.38717222213745117,0.1438790261745453,0.03246930614113808
"I'm sorry, I think that you just misunderstood her.",0.0010511052096262574,0.0029556218069046736,0.004385079722851515,0.0006092921830713749,0.03404582291841507,0.9510758519172668,0.005877224262803793
"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!",0.8687388300895691,0.04418493062257767,0.052440378814935684,0.0066187577322125435,0.0016165836714208126,0.005810878239572048,0.020589737221598625
This bicep?,0.0024255516473203897,0.004900223109871149,0.0015867305919528008,0.0006373216747306287,0.004726772662252188,0.00018645678937900811,0.9855369925498962
Well it's not flexed right now!,0.423250675201416,0.10644441843032837,0.02474486269056797,0.04931443929672241,0.1958344578742981,0.014645884744822979,0.1857653111219406
"Hey Mon, what are you doing now? Wanna come see a movie with us?",0.0037084335926920176,0.0016475497977808118,0.0018886351026594639,0.029890459030866623,0.8286049365997314,0.001898782909847796,0.13236120343208313
"Uhh, y'know actually I was gonna do some laundry.",0.002445823512971401,0.012593052349984646,0.002498679095879197,0.012976088561117649,0.9576343894004822,0.011109510436654091,0.0007424443028867245
Oh.,0.000870878342539072,0.002411952707916498,0.0017511679325252771,0.004539769608527422,0.916682243347168,0.06448680907487869,0.009257209487259388
"Hey Chandler, wanna do it with me?",0.0024091058876365423,0.00046568067045882344,0.0011484567075967789,0.01722048781812191,0.9635679721832275,0.000448170758318156,0.01474009919911623
"Sure, I'll do it with ya.",0.009842627681791782,0.004237168934196234,0.0007311445660889149,0.005454959347844124,0.9755592942237854,0.0036548092029988766,0.0005199244478717446
Okay.,0.0011337349424138665,0.0012424400774762034,0.000666008098050952,0.002290018368512392,0.9931174516677856,0.0006890349905006588,0.0008612199453637004
"Okay great, hold on a sec! (She runs to her room and returns carrying a huge bag of laundry.) Oh, here you go! You don't mind do ya? That would really help me out a lot! Thanks!",0.004489422310143709,0.0006853121449239552,0.000765266187954694,0.9733273386955261,0.015263228677213192,0.00034258340019732714,0.00512680783867836
I mean I-I don't I think I have enough quarters.,0.007997754029929638,0.004285780247300863,0.029775293543934822,0.0007165602291934192,0.07193353027105331,0.8810669779777527,0.00422402611002326
I have quarters! (She holds up a bag of quarters.),0.06391718983650208,0.03475015237927437,0.0028311789501458406,0.2686099410057068,0.09238533675670624,0.0006324960268102586,0.5368736386299133
(entering) Hey!,0.008379514329135418,0.000658922886941582,0.00112338422331959,0.8160967826843262,0.10988549888134003,0.00040886245551519096,0.06344703584909439
Hey Ross! Any word on the apartment yet?,0.011771640740334988,0.0006591397686861455,0.0019401854369789362,0.3734321594238281,0.5291316509246826,0.0006441165460273623,0.08242113888263702
"Well, I called over there and it turns out Ugly Naked Guy is subletting it himself and he's already had like a hundred applicants.",0.01147549133747816,0.005292953923344612,0.0023926945868879557,0.00844092108309269,0.9068992137908936,0.007834446616470814,0.05766426399350166
Oh.,0.000870878342539072,0.002411952707916498,0.0017511679325252771,0.004539769608527422,0.916682243347168,0.06448680907487869,0.009257209487259388
"No-no, I got the edge. I know it's not exactly ethical but I sent him a little bribe to",0.012593692168593407,0.038202594965696335,0.0034968520049005747,0.004111533053219318,0.9356624484062195,0.005033324938267469,0.0008995805401355028
"Oh, is it that pinball machine with the big bow on it?",0.004576083272695541,0.0028642176184803247,0.0015950091183185577,0.2707044184207916,0.6074832677841187,0.0016681177075952291,0.11110879480838776
No.,0.007578795310109854,0.017437148839235306,0.001239462406374514,0.0005282515776343644,0.9634655117988586,0.005667536053806543,0.0040832338854670525
That new mountain bike?,0.0016404989873990417,0.0016018154565244913,0.0008055190555751324,0.003927941434085369,0.014112661592662334,0.0002748066617641598,0.9776366949081421
No.,0.007578795310109854,0.017437148839235306,0.001239462406374514,0.0005282515776343644,0.9634655117988586,0.005667536053806543,0.0040832338854670525
Well what did you send?,0.003671190468594432,0.0010197230149060488,0.0017634043470025063,0.0009218001505360007,0.832688570022583,0.001433538505807519,0.1585017442703247
A basket of mini-muffins.,0.0009697928326204419,0.002849780023097992,0.0002916994853876531,0.011148523539304733,0.9804051518440247,0.0010924459202215075,0.003242688486352563
But there's a whole table of mini-muffin baskets. Which one did you send?,0.0025601095985621214,0.003915018402040005,0.0010403183987364173,0.003924604505300522,0.6380939483642578,0.0016861141193658113,0.3487798273563385
The small one.,0.001807890017516911,0.0037116215098649263,0.00031665407004766166,0.0027361854445189238,0.9868797063827515,0.0008323276415467262,0.0037155472673475742
What?! You-you actually thought that basket was gonna get you the apartment?,0.004475993569940329,0.00199899822473526,0.0018635739106684923,0.0006473224493674934,0.0016118885250762105,0.00029810675187036395,0.989104151725769
Well yeah! Someone sent us a basket at work once and people went crazy over those little muffins. It was the best day.,0.004592682234942913,0.001859388081356883,0.0009771492332220078,0.95974200963974,0.01396156009286642,0.0010798720177263021,0.017787177115678787
Your work makes me sad.,0.041257359087467194,0.17295370995998383,0.0007974618347361684,0.03516966477036476,0.10780128836631775,0.6390808820724487,0.002939680591225624
Oh man! I want that place so much!! I was so sure that was gonna work! There's twelve bucks I'll never see again! (Exits.),0.0016070290002971888,0.0005159425199963152,0.0012172725982964039,0.9858766794204712,0.0025149935390800238,0.0010713152587413788,0.00719667412340641
"All right honey, we'd better go if we wanna catch that movie.",0.002928781555965543,0.01579941064119339,0.0038713649846613407,0.010502558201551437,0.9562414288520813,0.010255319066345692,0.0004010410630144179
Bye!,0.004479598253965378,0.0022028873208910227,0.0016520278295502067,0.011661556549370289,0.9759535789489746,0.0024852268397808075,0.0015652142465114594
Bye!,0.004479598253965378,0.0022028873208910227,0.0016520278295502067,0.011661556549370289,0.9759535789489746,0.0024852268397808075,0.0015652142465114594
Bye Chandler! (She walks up to him.) (Quietly.) I miss you already. (She pinches his butt.),0.01384490355849266,0.4582555592060089,0.025170378386974335,0.2392771989107132,0.20722317695617676,0.031391724944114685,0.02483707293868065
"(after they've left) Okay, did you see that?! With the inappropriate and the pinching!!",0.007800935301929712,0.9029011130332947,0.006010001990944147,0.01111593283712864,0.004730592016130686,0.0018940026639029384,0.06554737687110901
"Actually, I did!",0.11964968591928482,0.0030254600569605827,0.004726840183138847,0.14337410032749176,0.07677949219942093,0.001946361386217177,0.6504980325698853
"Okay, so now do you believe that she's attracted to me?",0.003325141966342926,0.0005527082830667496,0.0014777935575693846,0.004123854450881481,0.9723334908485413,0.0006073518306948245,0.01757969707250595
"Ohhh, oh my God! Oh my God! She knows about us!",0.018794389441609383,0.011832991614937782,0.01191816944628954,0.020512981340289116,0.0007133848848752677,0.0016750331269577146,0.9345530271530151
Are you serious?,0.004664286505430937,0.0034879965241998434,0.0010228422470390797,0.000433967710705474,0.003614446148276329,0.0002589157084003091,0.9865174889564514
Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,0.9372339844703674,0.03092573955655098,0.008927103132009506,0.0020933037158101797,0.012542580254375935,0.004511314909905195,0.0037659623194485903
(a little hurt) Okay but what about y'know my pinchable butt and my bulging biceps—She knows!,0.09972472488880157,0.12030702084302902,0.03058614768087864,0.4322698414325714,0.23567771911621094,0.014434733428061008,0.06699978560209274
(entering) Joey!,0.025354033336043358,0.0015021351864561439,0.005456072278320789,0.4747529923915863,0.33027082681655884,0.0004989611334167421,0.1621650606393814
Yeah?,0.0022631846368312836,0.0007149405428208411,0.001541015924885869,0.0020541236735880375,0.8017193675041199,0.000748015008866787,0.19095925986766815
Phoebe knows about us!,0.05865513160824776,0.0019699260592460632,0.005765222944319248,0.8064408898353577,0.053914498537778854,0.000794477469753474,0.07245989143848419
Well I didn't tell them!,0.04781046137213707,0.006276489235460758,0.004058091435581446,0.005899364128708839,0.016289224848151207,0.0018507498316466808,0.917815625667572
Them?! Who's them?,0.0018708959687501192,0.0014063052367419004,0.0015167782548815012,0.0006888530915603042,0.006151522975414991,0.00019991937733720988,0.9881657361984253
"Uhhh, Phoebe and Joey.",0.0007096612243913114,0.0032567395828664303,0.0020648548379540443,0.008405160158872604,0.9799394607543945,0.0032171017955988646,0.002406981773674488
Joey!,0.06348544359207153,0.0031423557084053755,0.0025470817927271128,0.007730094715952873,0.006822711788117886,0.0007002844940871,0.9155719876289368
And Rachel. I would've told you but they made me promise not to tell!,0.2388859987258911,0.004600114189088345,0.041821062564849854,0.1290585845708847,0.4626961946487427,0.007415178697556257,0.11552280932664871
Oh man!,0.013846560381352901,0.003157900646328926,0.005099865607917309,0.10599422454833984,0.0024283910170197487,0.0006782201817259192,0.8687947988510132
"I'm sorry! But hey, it's over now, right? Because you can tell them that you know they know and I can go back to knowing absolutely nothing!",0.583442211151123,0.04804343730211258,0.04472305625677109,0.03229016438126564,0.0668954998254776,0.2203494906425476,0.004256208892911673
Unless...,0.011974562890827656,0.010783381760120392,0.004546507727354765,0.001926475204527378,0.9542080163955688,0.00854920782148838,0.008011779747903347
No! Not unless! Look this must end now!,0.9100334048271179,0.017461735755205154,0.013248295523226261,0.005927101708948612,0.002312350319698453,0.021884584799408913,0.029132481664419174
"Oh man, they think they are so slick messing with us! But see they don't know that we know that they know! So...",0.24452045559883118,0.3269636631011963,0.01944275200366974,0.012302238494157791,0.008042776957154274,0.017125608399510384,0.37160247564315796
"Ahh yes, the messers become the messies!",0.3975411057472229,0.15378935635089874,0.0037173014134168625,0.23046505451202393,0.14841072261333466,0.0538475327193737,0.01222884189337492
Noooo.,0.006485028192400932,0.20474013686180115,0.018338391557335854,0.0025648365262895823,0.7327355742454529,0.0281461700797081,0.006989867426455021
"Oh Ross, honey you gotta stop torturing yourself!",0.7951503396034241,0.18225498497486115,0.003369782119989395,0.0025422845501452684,0.0036992719396948814,0.004242164548486471,0.008741154335439205
"Yeah, why don't you just find another apartment?",0.060151420533657074,0.007949347607791424,0.0014307631645351648,0.0013547131093218923,0.918347954750061,0.0029690410010516644,0.0077967457473278046
Look I've already looked at like a thousand apartments this month and none of them even compares to that one!,0.5972940325737,0.09967149794101715,0.003182766493409872,0.009852517396211624,0.012040534056723118,0.005181354004889727,0.272777259349823
Y'know what you should do?,0.037008993327617645,0.08676687628030777,0.11193755269050598,0.0033452205825597048,0.7234923243522644,0.03390517458319664,0.0035438905470073223
Huh?,0.0019679188262671232,0.0013636081712320447,0.0032467537093907595,0.0011322711361572146,0.4911329448223114,0.0011209998046979308,0.5000355243682861
"You should find out what his hobbies are and then use that to bond with him. Yeah! Like if I would strike up a conversation about say umm, sandwiches. Or uh, or my underwear.",0.07569347321987152,0.06624537706375122,0.006748916581273079,0.17376621067523956,0.6624683141708374,0.0026189698837697506,0.012458710931241512
I'm listening.,0.0008067264570854604,0.0010214950889348984,0.0002738839539233595,0.005582084413617849,0.9897139072418213,0.0012130002724006772,0.0013888891553506255
(To Ross) See?,0.0030800970271229744,0.0010651919292286038,0.0011795216705650091,0.0010022420901805162,0.9030223488807678,0.0008890972239896655,0.08976152539253235
"That is a great idea! And! I know Ugly Naked Guy because we've been watching him for like five years so that gives me back my edge! Oh, let's see now he had the trampoline.",0.005299337673932314,0.00488082692027092,0.0012611838756129146,0.9433916211128235,0.01822727918624878,0.0007191040785983205,0.026220720261335373
He broke that.,0.15839093923568726,0.060608744621276855,0.0009080947493202984,0.0024120265152305365,0.7477695941925049,0.008440235629677773,0.021470345556735992
"Well, he had gravity boots.",0.001454816316254437,0.00419901916757226,0.0004960341611877084,0.0014003070537000895,0.9873358607292175,0.0024302834644913673,0.00268372124992311
"Yeah, he broke those too.",0.0245585385710001,0.07724468410015106,0.0018583040218800306,0.003447107505053282,0.8048927783966064,0.08056876063346863,0.007429813966155052
So he likes to break stuff.,0.007680166978389025,0.04930602014064789,0.0016630599275231361,0.005611802451312542,0.9267584681510925,0.007123432122170925,0.0018570598913356662
"Okay, I've got to go pick up Ben but I-I will figure something out. (He opens the door and stops.) Hey, didn't he used to have a cat?",0.00981050543487072,0.0792388990521431,0.09834058582782745,0.009147192351520061,0.7674522995948792,0.02473764680325985,0.011272922158241272
"I wouldn't bring that up, it would probably just bum him out.",0.008544676005840302,0.03662940114736557,0.07656586915254593,0.0024059563875198364,0.4108487367630005,0.46300193667411804,0.0020034213084727526
"Yeah, poor cat, never saw that big butt coming.",0.01313348114490509,0.48360905051231384,0.011150730773806572,0.09222042560577393,0.1322695016860962,0.22842884063720703,0.03918797895312309
Right. (Exits.),0.0016473846044391394,0.042137786746025085,0.003615398658439517,0.014552905224263668,0.9328954219818115,0.002353037940338254,0.002798006869852543
Hello! (Listens) Oh yeah! Hey! Hold on a second she's right here! (To Phoebe) It's Chandler.,0.010239955969154835,0.0012990657705813646,0.0020396686159074306,0.8966817259788513,0.06266572326421738,0.00045119362766854465,0.02662271074950695
(in a sexy voice) Oh? (Takes the phone from Rachel.) Hello you.,0.00418476527556777,0.0013743711169809103,0.005255257710814476,0.04198004677891731,0.2900104224681854,0.0005230577662587166,0.6566720604896545
"Hello Phoebe, I've been thinking about you all day. (He's holding the phone so that Monica can hear it as well.)",0.004159333650022745,0.02598603256046772,0.0029355313163250685,0.01860414631664753,0.9426205158233643,0.0008223986369557679,0.004871970508247614
Eh?,0.0020093347411602736,0.0012193190632387996,0.0027299937792122364,0.001219354453496635,0.647266149520874,0.0009573510615155101,0.34459859132766724
"Well you know that thing you said before, I'd be lying if I said I wasn't intrigued.",0.0058296071365475655,0.003831205191090703,0.002668472006917,0.0005433778278529644,0.9777682423591614,0.0014592298539355397,0.007899852469563484
Really?,0.0011272827396169305,0.0008853325853124261,0.0015766165452077985,0.0005619804142042994,0.007297988515347242,0.0002562800364103168,0.9882944822311401
"Yeah, listen, Joey isn't gonna be here tonight so why don't you come over and I'll let you uh, feel my bicep. Or maybe more.",0.05219224467873573,0.04079534113407135,0.0927271768450737,0.004798710346221924,0.47599005699157715,0.33050253987312317,0.0029939545784145594
"I'll have to get back to you on that. Okay, bye! (Hangs up.) Oh my God! He wants me to come over and feel his bicep and more!",0.06517940759658813,0.15203535556793213,0.04947248846292496,0.04377884790301323,0.003500341670587659,0.010347266681492329,0.6756863594055176
Are you kidding?!,0.028419263660907745,0.015689998865127563,0.0015157597372308373,0.0010422314517199993,0.0017400485230609775,0.0006210529245436192,0.9509716033935547
No!,0.641326367855072,0.051049016416072845,0.005659860093146563,0.0049092769622802734,0.015094418078660965,0.002926025539636612,0.2790350019931793
"I can not believe he would do that to Mon—Whoa! (She stops suddenly and slowly turns to point at Joey. Joey is avoiding her eyes.) Joey, do they know that we know?",0.006746755912899971,0.007661549374461174,0.005968698766082525,0.0013978802599012852,0.0016688765026628971,0.0005690054967999458,0.9759871959686279
No.,0.007578795310109854,0.017437148839235306,0.001239462406374514,0.0005282515776343644,0.9634655117988586,0.005667536053806543,0.0040832338854670525
Joey!,0.06348544359207153,0.0031423557084053755,0.0025470817927271128,0.007730094715952873,0.006822711788117886,0.0007002844940871,0.9155719876289368
They know you know.,0.002589903771877289,0.0013464393559843302,0.001203144551254809,0.00914178416132927,0.9787282347679138,0.00318225659430027,0.00380819384008646
"Ugh, I knew it! Oh I cannot believe those two!",0.028830107301473618,0.17072159051895142,0.015005603432655334,0.03197230398654938,0.003299342468380928,0.0054732393473386765,0.7446978092193604
"God, they thought they can mess with us! They're trying to mess with us?! They don't know that we know they know we know! (Joey just shakes his head.) Joey, you can't say anything!",0.4324156641960144,0.13527439534664154,0.03062727488577366,0.004651977214962244,0.0017193155363202095,0.01683727093040943,0.37847405672073364
I couldn't even if I wanted too.,0.029403865337371826,0.015589033253490925,0.020647939294576645,0.016561448574066162,0.8802161812782288,0.03256705030798912,0.005014535505324602
"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and (He claps his hands.) I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",0.0022625874262303114,0.003621344920247793,0.0026775586884468794,0.9367653131484985,0.04935956373810768,0.0008264327188953757,0.00448716850951314
"(in the kitchen with Chandler) Look at them, they're-they're panicked!",0.005423455499112606,0.0016508417902514338,0.7908779382705688,0.0028627191204577684,0.007697479333728552,0.0014788907719776034,0.190008744597435
"Oh yeah, they're totally gonna back down!",0.20828258991241455,0.13857625424861908,0.12496514618396759,0.03981640934944153,0.06927116960287094,0.39156389236450195,0.027524514123797417
Oh yeah!,0.008799915201961994,0.0014728527748957276,0.0015707897255197167,0.9112175107002258,0.02702058106660843,0.0006320407264865935,0.04928626865148544
"All right. All right! If he wants a date? He's gonna get a date. All right, I'm gonna go in.",0.025763874873518944,0.0026131807826459408,0.007928436622023582,0.7509950995445251,0.20889711380004883,0.0014924997230991721,0.0023097547236829996
All right. Be sexy.,0.0035063002724200487,0.053124018013477325,0.002891834592446685,0.22570084035396576,0.7084806561470032,0.005203557200729847,0.0010927024995908141
(laughs) Please.,0.0024301300290971994,0.01298319548368454,0.012319316156208515,0.002494063228368759,0.957445502281189,0.011323302052915096,0.001004394143819809
"So Chandler, I-I'd love to come by tonight.",0.0003972427803091705,0.00022369809448719025,0.0024377740919589996,0.9709634780883789,0.021894680336117744,0.0030866835732012987,0.0009965081699192524
"(initially worried, but gets over it) Really?",0.0023466008715331554,0.0009213529992848635,0.009257822297513485,0.0008235678542405367,0.025635113939642906,0.0014030144084244967,0.9596124887466431
"Oh absolutely. Shall we say, around seven?",0.005403606686741114,0.002825833158567548,0.005227819085121155,0.02069912664592266,0.9353421926498413,0.0025655224453657866,0.0279359333217144
Yes.,0.0012550248065963387,0.0017637397395446897,0.0006872867234051228,0.03388272598385811,0.9567419290542603,0.005037868395447731,0.0006314628990367055
Good. I'm really looking forward to you and me having sexual intercourse.,0.000426207174314186,0.0007264144369401038,0.0007979748770594597,0.9832324385643005,0.013530493713915348,0.0008263897034339607,0.0004600613028742373
